mesh2,x,y,elevation,land.area,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
543854,138.5625,36.45833333,1207.043,103601988,70.28,97.74833333,29.21312405,8750.253404,240.14,-94.39,334.53,168.24,-18.12,168.24,-29.7375,1584.735,254.839,36.76,61.42165069,937.33,211.508,937.33,222.9
543855,138.6875,36.45833333,1022.363,103569067,81.47,96.15083333,29.04662737,8558.340451,246.11,-84.83,330.94,177.6425,-5.63,177.6425,-15.865,1593.901,287.549,23.937,73.10688827,1023.79,160.961,1023.79,179.228
543856,138.8125,36.45833333,778.77,101816729,95.98,99.9325,30.63653119,8421.687056,261.56,-64.41,325.97,190.6975,10.385,190.6975,0.305,1677.523,319.664,20.178,77.353024,1105.439,144.148,1105.439,163.968
543857,138.9375,36.45833333,595.084,103411946,106.86,94.38333333,29.74892705,8341.557233,263.67,-53.49,317.16,201.2,22.11,201.2,12.455,1567.268,292.399,13.998,77.75931583,1030.005,125.981,1030.005,138.36
543860,138.0625,36.54166667,635.183,99361676,100.18,103.9141667,29.44901633,9233.39175,283.97,-68.83,352.8,198.925,4.945,204.275,-4.2875,981.089,143.722,31.222,47.03295064,504.436,168.581,503.365,179.895
543861,138.1875,36.54166667,569.6,99027637,106.45,105.0458333,29.26588734,9187.07208,291.76,-67.11,358.87,199.535,11.4925,209.8075,2.505,937.588,136.699,37.4,45.39885694,478.381,169.512,477.039,180.535
543862,138.3125,36.54166667,1184.676,103404387,70.8,99.525,27.79082275,9207.832413,248.24,-109.83,358.07,173.845,-22.6775,173.845,-34.4,1137.215,169.22,51.08,41.68658053,572.886,228.793,572.886,253.949
543863,138.4375,36.54166667,1537.138,103453221,48.48,94.86583333,26.99233111,9128.282072,225.82,-125.39,351.21,150.49,-43.6625,150.49,-56.2875,1439.742,215.415,44.689,52.01976052,792.17,227.11,792.17,256.735
543864,138.5625,36.54166667,947.749,103150493,81.43,101.4716667,29.32033158,8760.752119,264.21,-81.91,346.12,179.5575,-7.715,179.5575,-18.46,1616.595,239.521,48.735,54.99193147,908.462,242.496,908.462,259.718
543865,138.6875,36.54166667,826.489,102858910,91.41,100.1166667,29.50898308,8573.37575,266.78,-72.42,339.2,187.615,3.66,187.615,-6.02,1526.97,267.925,29.493,67.29844457,931.668,176.676,931.668,203.152
543866,138.8125,36.54166667,598.493,100757065,104.29,104.0625,30.97768549,8548.078355,275.94,-59.88,335.82,200.5725,16.5775,200.5725,7.6175,1441.923,269.498,16.651,72.78196327,911.028,139.363,911.028,156.507
543867,138.9375,36.54166667,494.26,101532559,110.02,103.8425,31.1302787,8529.277664,280.32,-53.1,333.42,206.365,22.9175,206.365,13.6475,1414.478,259.013,14.169,73.02347041,893.269,125.564,893.269,138.383
543870,138.0625,36.625,690.827,102081018,93.93,101.1508333,28.79059916,9287.966225,277.95,-73.27,351.22,198.6025,13.715,198.6025,-11.365,1107.511,172.241,49.172,43.27989674,562.836,228.559,562.836,252.589
543871,138.1875,36.625,404.674,93073882,113.12,102.2316667,28.6849658,9194.659053,302.46,-53.89,356.35,216.165,19.4875,216.62,9.095,909.216,130.138,41.717,40.87587534,450.074,183.571,450.068,197.598
543872,138.3125,36.625,599.597,98360545,104.31,100.2766667,28.12136254,9023.161259,288.63,-67.86,356.49,205.755,14.34,205.755,2.075,985.338,134.004,40.477,37.96138419,477.834,202.516,477.834,242.899
543873,138.4375,36.625,1455.148,103363908,55.61,92.17416667,26.33529148,9036.300544,237.51,-112.41,349.92,156.625,-35.715,156.625,-47.8725,1386.292,201.513,56.434,44.29661334,717.992,260.585,717.992,292.804
543874,138.5625,36.625,1472.137,103340874,51.92,86.1075,26.03738016,8776.865187,224.43,-106.27,330.7,150.1425,-37.67,150.1425,-48.6575,1738.673,257.471,63.961,52.56974033,969.173,294.187,969.173,305.422
543875,138.6875,36.625,987.546,102687600,80.3,93.81916667,28.13422322,8576.987154,253.58,-79.79,333.37,176.755,-6.7975,176.755,-17.2625,1668.317,256.556,54.362,56.85184413,953.943,257.471,953.943,282.659
543876,138.8125,36.625,634.778,103234517,99.08,104.0041667,30.39556381,8647.859531,276.34,-65.65,341.99,196.665,10.305,196.665,1.3925,1342.226,232.345,25.99,64.18405081,801.077,171.587,801.077,195.865
543877,138.9375,36.625,707.274,103389211,95.79,103.525,30.4856016,8766.659555,269.63,-69.83,339.46,194.935,6.15,194.935,-3.165,1272.831,210.409,26.972,59.14223861,730.642,173.548,730.642,190.082
543900,139.0625,36.04166667,278.574,100518912,122.15,114.7575,33.07548491,8394.52805,299.02,-47.94,346.96,215.76,33.7475,216.3125,27.4475,1215.83,223.686,16.546,67.9054043,723.19,134.49,723.123,140.964
543901,139.1875,36.04166667,336.596,104008878,120.35,107.8258333,32.12629103,8238.882863,288.87,-46.69,335.56,212.9125,31.6325,212.9125,27.2125,1369.228,237.986,23.392,66.65129283,825.002,155.262,825.002,158.288
543902,139.3125,36.04166667,84.735,101260719,134.31,107.81,31.77605227,8149.431129,307.63,-31.64,339.27,225.975,49.545,225.975,42.3825,1274.314,221.545,23.118,62.04700408,730.572,153.862,730.572,160.794
543903,139.4375,36.04166667,24.504,97629515,138.59,104.4008333,31.13954903,8165.192158,310.76,-24.5,335.26,230.3075,54.1775,230.3075,46.275,1248.212,211.321,24.037,58.34088121,691.924,160.352,691.924,170.389
543904,139.5625,36.04166667,15.625,102306964,140.5,100.2658333,30.21718945,8202.61384,310.67,-21.14,331.81,232.435,55.77,232.435,47.51,1236.724,204.818,26.528,54.70287139,661.833,167.969,661.833,179.743
543905,139.6875,36.04166667,9.585,101769131,141.52,97.395,29.61440797,8206.777992,310.07,-18.8,328.87,231.5075,56.7475,233.3525,48.33,1227.167,197.908,29.192,50.95508063,626.257,176.39,626.177,189.733
543906,139.8125,36.04166667,9.912,91040429,138.37,100.0816667,30.34267358,8124.324058,307.5,-22.33,329.83,219.655,54.2725,229.3175,46.19,1210.151,188.294,31.225,48.240336,596.17,181.048,594.238,194.661
543907,139.9375,36.04166667,14.368,97883873,136.69,101.2791667,30.6579608,8132.265624,304.3,-26.04,330.34,204.705,52.645,227.515,44.1125,1198.796,184.464,32.956,46.6022574,583.745,186.657,574.762,200.236
543910,139.0625,36.125,354.337,101548486,118.92,108.1366667,32.2954839,8289.031928,287.42,-47.38,334.8,212.06,29.64,212.06,25.57,1202.161,226.1,13.354,74.17889989,757.158,107.593,757.158,113.128
543911,139.1875,36.125,170.633,100706456,131.58,105.5166667,31.69880481,8156.028554,302.19,-30.67,332.86,223.335,46.915,223.335,39.6425,1188.432,221.615,17.883,67.44724365,712.089,129.654,712.089,138.364
543912,139.3125,36.125,60.959,96797712,137.54,104.9475,31.37469235,8077.785785,311.11,-23.37,334.48,228.565,53.8775,228.565,46.66,1177.685,212.49,20.617,62.68029523,679.939,144.046,679.939,150.306
543913,139.4375,36.125,22.115,94821380,141.22,101.6583333,30.57936144,8113.195166,313.72,-18.7,332.42,232.45,57.28,232.45,49.665,1194.452,201.547,22.13,59.64692683,670.244,147.744,670.244,155.851
543914,139.5625,36.125,14.274,103646352,139.67,101.6508333,30.63466764,8130.448705,311.36,-20.45,331.81,231.025,55.47,231.025,47.8075,1176.434,194.255,24.829,56.04598891,638.163,154.355,638.163,164.047
543915,139.6875,36.125,12.08,95174817,138.74,101.4766667,30.55941505,8156.248516,309.35,-22.7,332.05,230.2225,54.1725,230.2225,46.3875,1186.344,192.703,27.059,53.27190679,621.905,161.088,621.905,174.704
543916,139.8125,36.125,14.65,96663245,136.94,101.7666667,30.66852078,8154.598245,306.36,-25.45,331.81,228.2875,52.425,228.2875,44.465,1189.097,188.878,29.26,50.80246824,604.167,168.36,604.167,181.514
543917,139.9375,36.125,17.354,99643841,135.86,99.86666667,30.5293925,8086.060868,301.88,-25.22,327.1,215.7125,52.3925,226.1875,43.7775,1162.497,173.666,28.251,48.06242576,570.912,170.222,569.429,184.832
543920,139.0625,36.20833333,180.442,98470535,131.58,106.21,32.09692455,8221.594998,300.11,-30.79,330.9,224.1575,45.58,224.1575,39.095,1105.516,204.369,13.233,72.45342068,687.505,96.246,687.505,114.132
543921,139.1875,36.20833333,69.156,102399410,138.35,104.3025,31.4910731,8114.406989,310.13,-21.04,331.17,229.6725,51.4025,229.6725,46.985,1067.857,204.108,14.317,68.22738005,644.706,112.242,644.706,117.211
543922,139.3125,36.20833333,36.802,92740481,140.54,102.805,30.89018603,8099.844343,314.18,-18.62,332.8,231.71,54.3575,231.71,49.345,1115.897,199.202,17.258,65.1712449,659.951,128.742,659.951,130.985
543923,139.4375,36.20833333,24.332,93144277,140.13,103.1791667,30.88984041,8111.982048,313.53,-20.49,334.02,231.48,56.0175,231.48,48.7825,1147.086,186.807,20.061,60.71527677,651.483,135.994,651.483,144.332
543924,139.5625,36.20833333,17.235,92128721,140.07,103.1066667,30.77422328,8175.747077,313.36,-21.67,335.03,231.9875,55.2225,231.9875,47.7775,1147.609,179.729,23.056,56.04064212,624.851,144.94,624.851,158.949
543925,139.6875,36.20833333,17.097,73914175,137.13,104.99,31.24055825,8157.171695,309.93,-26.12,336.05,228.73,52.345,228.73,44.875,1176.324,181.61,25.232,53.72844637,624.182,152.891,624.182,171.858
543926,139.8125,36.20833333,22.369,103825814,135.98,103.5908333,31.00412134,8159.331353,306.44,-27.66,334.1,227.3575,51.2275,227.3575,43.41,1207.938,184.927,27.779,50.8124388,618.788,165.017,618.788,189
543927,139.9375,36.20833333,24.884,98480361,135.93,99.03166667,30.42400424,8059.960664,301.8,-23.69,325.49,226,52.7875,226,44.1125,1139.398,159.69,24.783,48.2920162,561.678,159.745,561.678,180.126
543930,139.0625,36.29166667,83.761,92426250,139.46,101.9783333,31.1912301,8196.347699,308.5,-18.42,326.92,231.55,50.1675,231.55,46.855,1071.848,187.687,13.248,68.21896033,653.405,109.227,653.405,110.678
543931,139.1875,36.29166667,55.969,88646829,140.21,101.4675,31.03091306,8109.941295,310.48,-16.51,326.99,231.3825,48.675,231.3825,48.675,1047.507,184.993,13.789,67.31702582,634.124,108.944,634.124,108.944
543932,139.3125,36.29166667,47.616,101337345,139.67,102.5983333,30.89966492,8129.881833,311.73,-20.31,332.04,231.1825,53.1425,231.1825,48.0725,1098.595,186.455,15.942,64.44047903,648.152,122.443,648.152,125.681
543933,139.4375,36.29166667,33.826,99711456,140.6,102.175,30.56246945,8165.141113,312.47,-21.83,334.3,232.5375,55.9875,232.5375,48.61,1131.135,180.083,18.511,60.66265722,642.394,129.51,642.394,140.546
543934,139.5625,36.29166667,27.398,96121666,137.67,105.4883333,31.28935735,8182.181201,309.45,-27.68,337.13,229.8075,52.805,229.8075,45.365,1166.695,181.403,21.317,57.82311137,645.382,139.617,645.382,153.5
543935,139.6875,36.29166667,24.163,91784266,136.07,107.1975,31.65526904,8186.731853,308.31,-30.33,338.64,228.045,50.9275,228.045,43.44,1220.441,189.424,24.176,56.0427967,664.261,150.145,664.261,169.568
543936,139.8125,36.29166667,31.488,99721690,136.2,104.9766667,31.12092085,8230.072549,306.46,-30.83,337.29,228.2925,50.6275,228.2925,42.6725,1221.809,187.517,26.271,52.96839159,643.083,158.874,643.083,181.428
543937,139.9375,36.29166667,33.313,96384922,135.9,99.9125,30.51286346,8098.465564,302.43,-24.96,327.39,226.44,52.41,226.44,43.6325,1155.609,164.227,24.351,49.34153769,578.93,158.343,578.93,178.797
543940,139.0625,36.375,103.685,100430886,139.89,98.70166667,30.41359306,8191.02198,307.78,-16.74,324.52,231.99,55.485,231.99,47.4025,1179.424,210.202,13.554,70.44615963,733.336,114.312,733.336,122.125
543941,139.1875,36.375,108.611,101074233,136.59,101.7166667,31.02681667,8136.249123,306.39,-21.44,327.83,228.125,51.0025,228.125,44.725,1134.167,196.299,14.342,68.32346429,693.727,114.388,693.727,118.752
543942,139.3125,36.375,113.605,99521437,136.59,101.0725,30.53960074,8136.601329,307.42,-23.52,330.94,228.015,52.3,228.015,44.685,1153.242,196.172,16.502,65.2840948,684.43,122.001,684.43,131.436
543943,139.4375,36.375,138.493,101181132,132.38,103.4366667,31.00974358,8147.516232,302.96,-30.58,333.54,224.0625,47.9825,224.0625,40.365,1257.492,207.43,22.12,61.6068842,720.908,142.072,720.908,153.845
543944,139.5625,36.375,116.15,100479796,131.14,106.8758333,31.64317573,8208.637368,301.57,-36.18,337.75,223.45,45.9475,223.45,38.25,1306.786,209.287,22.405,60.39293644,740.113,148.416,740.113,160.736
543945,139.6875,36.375,100.617,102080033,131.71,107.0791667,31.56638781,8254.467816,302.03,-37.18,339.21,224.3525,45.875,224.3525,38.1525,1343.192,218,23.68,59.14411486,751.117,157.042,751.117,171.674
543946,139.8125,36.375,46.465,98808079,133.7,108.3,31.61647681,8313.738698,304.83,-37.71,342.54,226.74,47.0475,226.74,39.2475,1266.14,196.586,24.771,55.28605662,681.969,156.848,681.969,175.527
543947,139.9375,36.375,49.313,94780133,132.02,106.8575,31.5129739,8257.10376,302.46,-36.58,339.04,224.3975,46.4125,224.3975,38.09,1226.72,188.089,26.592,52.32066396,637.694,161.854,637.694,181.592
543950,139.0625,36.45833333,244.061,100086207,129.05,100.5775,30.90976922,8143.234521,298,-27.33,325.33,220.7425,45.49,220.7425,37.025,1388.762,254.875,14.067,75.12257474,890.865,116.489,890.865,134.738
543951,139.1875,36.45833333,390.768,103392105,119.83,95.31583333,30.0771703,8034.777321,282.53,-34.29,316.82,210.33,37.9475,210.33,28.81,1364.932,239.274,16.525,71.86718762,860.034,125.79,860.034,142.838
543952,139.3125,36.45833333,341.563,102626665,121.19,95.5475,30.24505959,7968.032079,283.29,-32.61,315.9,210.695,40.0325,210.695,30.6375,1419.991,245.442,17.101,69.85237929,875.575,134.913,875.575,145.711
543953,139.4375,36.45833333,378.655,103178106,116.68,95.3825,30.43141151,7978.456192,275.77,-37.66,313.43,206.2125,35.3275,206.2125,25.7825,1537.56,262.405,18.875,68.69482709,938.282,148.856,938.282,160.564
543954,139.5625,36.45833333,291.431,103180688,119.37,100.9675,31.17504188,8117.941964,281.85,-41.9,323.75,210.2125,35.4275,210.2125,26.7175,1577.348,270.787,19.544,65.20727863,924.542,160.215,924.542,172.238
543955,139.6875,36.45833333,165.74,102169396,125.02,108.235,31.86484171,8332.107196,294.46,-45.21,339.67,218.2825,38.3975,218.2825,30.23,1457.114,232.983,20.915,60.42224592,816.912,159.888,816.912,173.182
543956,139.8125,36.45833333,74.747,98807192,130.73,107.8858333,31.52957669,8366.943266,301.59,-40.58,342.17,224.175,43.5125,224.175,35.51,1355.766,213.834,24.267,58.03085198,749.298,158.04,749.298,176.02
543957,139.9375,36.45833333,74.634,95736735,129.67,109.0883333,31.54510144,8408.492623,301.74,-44.07,345.81,223.565,42,223.565,34.0025,1296.361,205.728,26.807,55.33367041,695.1,162.597,695.1,180.109
543960,139.0625,36.54166667,522.508,101014887,111.31,100.3941667,30.59822215,8374.519568,280.41,-47.61,328.02,205.7075,26.105,205.7075,16.52,1395.117,263.055,13.548,75.58487464,895.007,115.267,895.007,135.257
543961,139.1875,36.54166667,1083.917,102568734,78.56,90.46,28.34604965,8415.261608,239.12,-80.02,319.14,173.2675,-6.4225,173.2675,-17.23,1516.157,283.951,16.991,77.51172817,991.094,125.602,991.094,154.593
543962,139.3125,36.54166667,646.824,102839117,102.21,92.44583333,29.53471188,8136.51315,263.78,-49.24,313.02,193.5925,19.36,193.5925,9.49,1539.856,273.398,16.606,71.68910312,960.077,139.905,960.077,161.595
543963,139.4375,36.54166667,746.735,102003438,94.93,92.03333333,29.54239551,8114.642545,253,-58.53,311.53,185.8925,4.3525,185.8925,2.14,1720.377,300.075,20.742,67.29000962,1037.22,187.22,1037.22,188.285
543964,139.5625,36.54166667,406.937,103413042,111.42,97.37083333,30.67360532,8082.638618,271.58,-45.71,317.29,201.85,19.105,201.85,19.105,1818.773,314.887,25.035,63.36305293,1055.953,207.374,1055.953,207.374
543965,139.6875,36.54166667,203.125,100333066,121.65,105.9458333,31.7059027,8306.543292,289.64,-44.5,334.14,214.55,33.4025,214.55,27.1125,1585.44,251.906,22.4,60.51019529,895.155,181.208,895.155,186.468
543966,139.8125,36.54166667,123.499,101702916,128.01,105.7141667,31.23027343,8325.198797,297.55,-40.92,338.47,221.105,41.4275,221.105,33.3825,1443.263,231.386,25.211,59.74908145,812.796,165.846,812.796,180.081
543967,139.9375,36.54166667,107.684,95604515,129.25,105.8175,31.07552195,8336.64611,299.29,-41.17,340.46,222.4625,42.6575,222.4625,34.5175,1382.727,221.573,26.218,57.74726933,762.22,165.124,762.22,182.591
543970,139.0625,36.625,514.007,99802350,108.21,104.0825,30.4963626,8718.278149,285.23,-56.01,341.24,206.48,18.7225,206.48,9.72,1181.277,201.463,21.594,64.28502408,705.033,141.592,705.033,161.217
543971,139.1875,36.625,855.66,101777830,89.33,98.6425,29.7540846,8529.862519,262.77,-68.59,331.36,185.4275,2.955,185.4275,-7.5075,1282.088,230.201,18.744,70.12222826,793.181,130.905,793.181,161.042
543972,139.3125,36.625,1281.284,103370899,64.21,91.22583333,28.23907119,8490.650972,233.77,-89.29,323.06,159.77,-21.9425,159.77,-32.66,1566.352,271.327,28.526,66.21119177,944.697,183.865,944.697,197.393
543973,139.4375,36.625,933.754,103331606,83.07,90.09333333,28.78774119,8259.800588,243.36,-69.62,312.98,175.56,-5.68,175.56,-11.475,1805.7,319.358,30.197,65.28357819,1070.188,210.903,1070.188,214.165
543974,139.5625,36.625,684.756,103303320,95.91,93.74916667,29.66398721,8179.795953,254.43,-61.56,315.99,187.6175,3.0575,187.6175,2.47,1940.699,328.019,28.566,62.80515224,1120.481,221.86,1120.481,222.095
543975,139.6875,36.625,311.046,101962852,115.47,102.1558333,31.31346739,8231.720745,280.11,-46.07,326.18,207.53,27.355,207.53,21.6425,1700.572,274.698,26.079,61.98810078,974.52,190.352,974.52,195.758
543976,139.8125,36.625,223.652,103010960,119.98,106.1716667,31.61143663,8335.923741,289.79,-46.08,335.87,213.245,33.74,213.245,25.09,1497.273,238.522,25.257,60.64049928,847.07,165.4,847.07,181.079
543977,139.9375,36.625,147.427,97135674,124.31,107.9166667,31.85478495,8278.96412,295.3,-43.48,338.78,216.97,38.4925,216.97,30.2375,1398.351,224.838,22.687,60.63268733,790.282,152.885,790.282,171.419
544000,140.0625,36.04166667,18.337,101085925,136.04,101.685,30.77441686,8084.348817,302.35,-28.06,330.41,202.765,52.6175,226.35,43.9725,1215.07,182.837,34.27,44.85843092,585.357,195.271,569.782,212.639
544001,140.1875,36.04166667,17.511,92715722,137.82,98.7,30.13527571,8047.60282,302.32,-25.15,327.47,204.2375,55.0375,227.625,46.05,1207.095,179.406,34.55,43.0661519,574.712,203.768,550.283,220.681
544002,140.3125,36.04166667,7.645,57582556,133.71,102.8266667,31.23838413,8021.849693,299.64,-29.49,329.13,200.0875,51.2475,223.305,42.245,1227.216,185.387,36.688,41.86669105,580.549,218.879,542.432,237.235
544003,140.4375,36.04166667,10.005,48924117,133.45,100.2916667,30.81728641,7933.409735,298.13,-27.26,325.39,199.0575,52.2875,221.935,42.885,1274.373,193.52,40.547,40.80127175,601.733,240.422,546.63,260.52
544004,140.5625,36.04166667,18.521,81576587,136.55,89.85916667,29.14257595,7573.255234,292.96,-15.22,308.18,181.8075,60.1875,220.9475,50.1325,1340.399,202.077,44.584,39.8751344,629.552,261.494,564.524,283.749
544005,140.6875,36.04166667,15.96666667,8224579,140,80.06944445,27.66409832,7323.810468,284.75,-4.666666667,289.4166667,174.5833333,67.02083333,221.3541667,56.27083333,1383.783333,207.55,47.7,39.38657119,651.0583333,276,574.5833333,301.0333333
544010,140.0625,36.125,24.672,100429735,136.72,96.22166667,30.00742602,7957.94131,299.36,-21.27,320.63,203.2275,55.1275,225.6675,46.0075,1159.386,164.203,27.199,45.84130369,558.334,175.953,548.794,191.764
544011,140.1875,36.125,27.647,102015527,137.11,94.52333333,29.642325,7893.773963,299.02,-19.85,318.87,196.94,56.495,225.385,47.1775,1180.984,168.505,30.397,43.94394801,560.475,189.745,542.852,205.638
544012,140.3125,36.125,15.882,89079681,134.23,97.95583333,30.52069301,7932.307097,297,-23.94,320.94,192.87,53.37,222.895,43.7475,1197.245,175.153,34.866,41.81187404,558.906,207.217,533.861,223.188
544013,140.4375,36.125,20.974,92836039,132.01,99.73083333,30.72096229,7933.409312,296,-28.62,324.62,190.34,51.0575,220.58,41.53,1257.821,189.614,37.564,41.50679208,592.668,227.173,551.79,244.375
