"species","japanese.name","family","order","mesh2","latitude","longitude","Category","pre-1949","1950-1959","1960-1969","1970-1979","1980-1989","1990-1999","2000-2009","2010-","unknown"
"sp88","JP88","family88","order88",533914,35.45833333,139.5625,"nat.",,,,1,2,,,1,2
"sp88","JP88","family88","order88",533915,35.45833333,139.6875,"nat.",,1,,,1,,,,1
"sp88","JP88","family88","order88",533921,35.54166667,139.1875,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",533922,35.54166667,139.3125,"nat.",,,,,1,1,,1,1
"sp88","JP88","family88","order88",533923,35.54166667,139.4375,"nat.",,,,,,1,,,3
"sp88","JP88","family88","order88",533924,35.54166667,139.5625,"nat.",,,,,1,2,,,1
"sp88","JP88","family88","order88",533925,35.54166667,139.6875,"nat.",,,,,,,1,1,1
"sp88","JP88","family88","order88",533934,35.625,139.5625,"nat.",,,,,,1,,,1
"sp88","JP88","family88","order88",533977,35.95833333,139.9375,"nat.",,,,,,,2,,
"sp88","JP88","family88","order88",534062,35.875,140.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",534065,35.875,140.6875,"nat.",,,,,,,3,,
"sp88","JP88","family88","order88",534070,35.95833333,140.0625,"nat.",,,,,,,5,,
"sp88","JP88","family88","order88",534071,35.95833333,140.1875,"nat.",,,,,2,,1,,
"sp88","JP88","family88","order88",543611,36.125,136.1875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543612,36.125,136.3125,"nat.",,,,,1,,3,,
"sp88","JP88","family88","order88",543615,36.125,136.6875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543617,36.125,136.9375,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",543635,36.29166667,136.6875,"nat.",,,2,,,,,,
"sp88","JP88","family88","order88",543654,36.45833333,136.5625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543700,36.04166667,137.0625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",543703,36.04166667,137.4375,"nat.",,,,2,1,,,,1
"sp88","JP88","family88","order88",543704,36.04166667,137.5625,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",543705,36.04166667,137.6875,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",543706,36.04166667,137.8125,"nat.",,,,1,,,,2,
"sp88","JP88","family88","order88",543710,36.125,137.0625,"nat.",,,,1,1,2,1,,
"sp88","JP88","family88","order88",543713,36.125,137.4375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543721,36.20833333,137.1875,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",543723,36.20833333,137.4375,"nat.",,,,,2,,,,1
"sp88","JP88","family88","order88",543725,36.20833333,137.6875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543727,36.20833333,137.9375,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",543730,36.29166667,137.0625,"nat.",2,,,1,3,,,,1
"sp88","JP88","family88","order88",543733,36.29166667,137.4375,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",543740,36.375,137.0625,"nat.",,,,1,3,,,,
"sp88","JP88","family88","order88",543742,36.375,137.3125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543747,36.375,137.9375,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",543753,36.45833333,137.4375,"nat.",,,,,4,,,,
"sp88","JP88","family88","order88",543766,36.54166667,137.8125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",543771,36.625,137.1875,"nat.",,,,,1,,1,,
"sp88","JP88","family88","order88",543777,36.625,137.9375,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",543814,36.125,138.5625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543837,36.29166667,138.9375,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",543842,36.375,138.3125,"nat.",,,3,1,1,,,,
"sp88","JP88","family88","order88",543852,36.45833333,138.3125,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",543853,36.45833333,138.4375,"nat.",,,1,,2,,,1,
"sp88","JP88","family88","order88",543863,36.54166667,138.4375,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",543865,36.54166667,138.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",543866,36.54166667,138.8125,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",543872,36.625,138.3125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",543903,36.04166667,139.4375,"nat.",,,,,,,,1,
"sp88","JP88","family88","order88",543904,36.04166667,139.5625,"nat.",,,,,,,,2,
"sp88","JP88","family88","order88",543907,36.04166667,139.9375,"nat.",,,,,2,,2,,
"sp88","JP88","family88","order88",543912,36.125,139.3125,"nat.",,,,,,,,1,
"sp88","JP88","family88","order88",543917,36.125,139.9375,"nat.",,,,,,1,2,,
"sp88","JP88","family88","order88",543920,36.20833333,139.0625,"nat.",,,,,,4,,,
"sp88","JP88","family88","order88",543924,36.20833333,139.5625,"nat.",,1,,,,,,,
"sp88","JP88","family88","order88",543930,36.29166667,139.0625,"nat.",,,,,,2,,,
"sp88","JP88","family88","order88",543937,36.29166667,139.9375,"nat.",,,,,,,2,,
"sp88","JP88","family88","order88",543947,36.375,139.9375,"nat.",,,,,,,4,,
"sp88","JP88","family88","order88",543957,36.45833333,139.9375,"nat.",,,,,,,3,,
"sp88","JP88","family88","order88",543967,36.54166667,139.9375,"nat.",,,,,,1,1,,1
"sp88","JP88","family88","order88",543971,36.625,139.1875,"nat.",,,,,,1,3,,
"sp88","JP88","family88","order88",543977,36.625,139.9375,"nat.",,,,,,,,1,
"sp88","JP88","family88","order88",544012,36.125,140.3125,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",544043,36.375,140.4375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",544044,36.375,140.5625,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",544072,36.625,140.3125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",553710,36.79166667,137.0625,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",553711,36.79166667,137.1875,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",553717,36.79166667,137.9375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",553723,36.875,137.4375,"nat.",,,,,,,3,,
"sp88","JP88","family88","order88",553724,36.875,137.5625,"nat.",,,,1,,,,,
"sp88","JP88","family88","order88",553801,36.70833333,138.1875,"nat.",,,,,,,,1,
"sp88","JP88","family88","order88",553803,36.70833333,138.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553804,36.70833333,138.5625,"nat.",,,,,2,,,,
"sp88","JP88","family88","order88",553807,36.70833333,138.9375,"nat.",,1,,,,,,,
"sp88","JP88","family88","order88",553811,36.79166667,138.1875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",553814,36.79166667,138.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553820,36.875,138.0625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553821,36.875,138.1875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553825,36.875,138.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553835,36.95833333,138.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553844,37.04166667,138.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553845,37.04166667,138.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553862,37.20833333,138.3125,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",553901,36.70833333,139.1875,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",553903,36.70833333,139.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553907,36.70833333,139.9375,"nat.",,,,,1,1,4,,1
"sp88","JP88","family88","order88",553911,36.79166667,139.1875,"nat.",,2,,,,,,,
"sp88","JP88","family88","order88",553912,36.79166667,139.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553913,36.79166667,139.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553914,36.79166667,139.5625,"nat.",,1,,,,,,,1
"sp88","JP88","family88","order88",553922,36.875,139.3125,"nat.",,,,1,1,,,,
"sp88","JP88","family88","order88",553923,36.875,139.4375,"nat.",,,,,,4,3,,
"sp88","JP88","family88","order88",553924,36.875,139.5625,"nat.",,,,,2,,2,,
"sp88","JP88","family88","order88",553925,36.875,139.6875,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",553932,36.95833333,139.3125,"nat.",1,,,,,,,,2
"sp88","JP88","family88","order88",553933,36.95833333,139.4375,"nat.",,,1,,,,,,1
"sp88","JP88","family88","order88",553942,37.04166667,139.3125,"nat.",,,,1,1,,,,2
"sp88","JP88","family88","order88",553943,37.04166667,139.4375,"nat.",,,,,1,,1,,2
"sp88","JP88","family88","order88",553944,37.04166667,139.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553947,37.04166667,139.9375,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",553952,37.125,139.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553954,37.125,139.5625,"nat.",1,,1,1,,,,,
"sp88","JP88","family88","order88",553957,37.125,139.9375,"nat.",,,,,2,,,,
"sp88","JP88","family88","order88",553960,37.20833333,139.0625,"nat.",,,,1,,,,,
"sp88","JP88","family88","order88",553966,37.20833333,139.8125,"nat.",,,2,,,,1,,
"sp88","JP88","family88","order88",553967,37.20833333,139.9375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553976,37.29166667,139.8125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",553977,37.29166667,139.9375,"nat.",,,,1,1,,,,1
"sp88","JP88","family88","order88",554012,36.79166667,140.3125,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",554014,36.79166667,140.5625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",554035,36.95833333,140.6875,"nat.",,,,,,1,1,,
"sp88","JP88","family88","order88",554044,37.04166667,140.5625,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",554060,37.20833333,140.0625,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",554062,37.20833333,140.3125,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",563711,37.45833333,137.1875,"nat.",,,,,7,,,,
"sp88","JP88","family88","order88",563712,37.45833333,137.3125,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",563862,37.875,138.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",563906,37.375,139.8125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",563917,37.45833333,139.9375,"nat.",,,1,,,,,,1
"sp88","JP88","family88","order88",563927,37.54166667,139.9375,"nat.",,,,1,1,,,,2
"sp88","JP88","family88","order88",563944,37.70833333,139.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",563952,37.79166667,139.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",564012,37.45833333,140.3125,"nat.",,1,1,,,,,,
"sp88","JP88","family88","order88",564031,37.625,140.1875,"nat.",,,,1,,,,,
"sp88","JP88","family88","order88",564041,37.70833333,140.1875,"nat.",,,,,,1,,,
"sp88","JP88","family88","order88",564042,37.70833333,140.3125,"nat.",,,,,,,2,,
"sp88","JP88","family88","order88",564053,37.79166667,140.4375,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",564074,37.95833333,140.5625,"nat.",,,,2,1,,5,,1
"sp88","JP88","family88","order88",574004,38.04166667,140.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",574011,38.125,140.1875,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",574020,38.20833333,140.0625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",574022,38.20833333,140.3125,"nat.",,,1,1,,,,,1
"sp88","JP88","family88","order88",574025,38.20833333,140.6875,"nat.",,,,,,,1,2,
"sp88","JP88","family88","order88",574033,38.29166667,140.4375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",574035,38.29166667,140.6875,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",574041,38.375,140.1875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",574043,38.375,140.4375,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",574045,38.375,140.6875,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",574055,38.45833333,140.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",574056,38.45833333,140.8125,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",574063,38.54166667,140.4375,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",574064,38.54166667,140.5625,"nat.",,,,1,,,1,,
"sp88","JP88","family88","order88",574065,38.54166667,140.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",574133,38.29166667,141.4375,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",574161,38.54166667,141.1875,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",584015,38.79166667,140.6875,"nat.",,,,,,4,,,
"sp88","JP88","family88","order88",584016,38.79166667,140.8125,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",584026,38.875,140.8125,"nat.",,,,1,,,,,
"sp88","JP88","family88","order88",584030,38.95833333,140.0625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",584037,38.95833333,140.9375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584047,39.04166667,140.9375,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",584055,39.125,140.6875,"nat.",,,,,,,2,,
"sp88","JP88","family88","order88",584057,39.125,140.9375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",584077,39.29166667,140.9375,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",584111,38.79166667,141.1875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584112,38.79166667,141.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584130,38.95833333,141.0625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",584131,38.95833333,141.1875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584132,38.95833333,141.3125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584164,39.20833333,141.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584173,39.29166667,141.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",584174,39.29166667,141.5625,"nat.",,,,1,,,,,2
"sp88","JP88","family88","order88",584176,39.29166667,141.8125,"nat.",,1,,,,,,,
"sp88","JP88","family88","order88",593976,39.95833333,139.8125,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",594013,39.45833333,140.4375,"nat.",,,2,,,,,,
"sp88","JP88","family88","order88",594034,39.625,140.5625,"nat.",1,,,,,,,,
"sp88","JP88","family88","order88",594037,39.625,140.9375,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",594040,39.70833333,140.0625,"nat.",,,,1,,,,,1
"sp88","JP88","family88","order88",594045,39.70833333,140.6875,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",594055,39.79166667,140.6875,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",594056,39.79166667,140.8125,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",594065,39.875,140.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594100,39.375,141.0625,"nat.",,,2,,,,,,
"sp88","JP88","family88","order88",594103,39.375,141.4375,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",594105,39.375,141.6875,"nat.",,,,,,,1,,
"sp88","JP88","family88","order88",594113,39.45833333,141.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594114,39.45833333,141.5625,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",594115,39.45833333,141.6875,"nat.",,,,,,,,2,
"sp88","JP88","family88","order88",594121,39.54166667,141.1875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594122,39.54166667,141.3125,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",594137,39.625,141.9375,"nat.",,,1,,1,,,,
"sp88","JP88","family88","order88",594140,39.70833333,141.0625,"nat.",,,,,,,2,,
"sp88","JP88","family88","order88",594141,39.70833333,141.1875,"nat.",,,,,1,,3,,1
"sp88","JP88","family88","order88",594142,39.70833333,141.3125,"nat.",,,1,,1,,,,
"sp88","JP88","family88","order88",594151,39.79166667,141.1875,"nat.",,,,,,6,9,,2
"sp88","JP88","family88","order88",594152,39.79166667,141.3125,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",594153,39.79166667,141.4375,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",594154,39.79166667,141.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594165,39.875,141.6875,"nat.",,,1,,,,,,
"sp88","JP88","family88","order88",594170,39.95833333,141.0625,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",594171,39.95833333,141.1875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",594172,39.95833333,141.3125,"nat.",,,,,2,,,,1
"sp88","JP88","family88","order88",594173,39.95833333,141.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594174,39.95833333,141.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",594175,39.95833333,141.6875,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",603907,40.04166667,139.9375,"nat.",,,,2,,,,,1
"sp88","JP88","family88","order88",603917,40.125,139.9375,"nat.",,,,,,1,,,1
"sp88","JP88","family88","order88",604003,40.04166667,140.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604004,40.04166667,140.5625,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",604006,40.04166667,140.8125,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",604016,40.125,140.8125,"nat.",,,,3,2,,,,1
"sp88","JP88","family88","order88",604023,40.20833333,140.4375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604026,40.20833333,140.8125,"nat.",,,,,1,,,1,
"sp88","JP88","family88","order88",604030,40.29166667,140.0625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604032,40.29166667,140.3125,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",604035,40.29166667,140.6875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604036,40.29166667,140.8125,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",604037,40.29166667,140.9375,"nat.",,,,1,2,,,,1
"sp88","JP88","family88","order88",604040,40.375,140.0625,"nat.",,,,2,,,,,1
"sp88","JP88","family88","order88",604041,40.375,140.1875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604045,40.375,140.6875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604046,40.375,140.8125,"nat.",,,1,1,,1,,,1
"sp88","JP88","family88","order88",604047,40.375,140.9375,"nat.",,,,,4,,,,1
"sp88","JP88","family88","order88",604053,40.45833333,140.4375,"nat.",,1,,,3,,,,1
"sp88","JP88","family88","order88",604056,40.45833333,140.8125,"nat.",,,,,2,,,,2
"sp88","JP88","family88","order88",604057,40.45833333,140.9375,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",604065,40.54166667,140.6875,"nat.",,,,1,1,,2,,1
"sp88","JP88","family88","order88",604066,40.54166667,140.8125,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604067,40.54166667,140.9375,"nat.",,,,,2,,,,2
"sp88","JP88","family88","order88",604100,40.04166667,141.0625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604102,40.04166667,141.3125,"nat.",,,,,,,1,,2
"sp88","JP88","family88","order88",604103,40.04166667,141.4375,"nat.",,,,,2,,,,2
"sp88","JP88","family88","order88",604104,40.04166667,141.5625,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",604105,40.04166667,141.6875,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",604106,40.04166667,141.8125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604112,40.125,141.3125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604113,40.125,141.4375,"nat.",,,,,1,,,2,
"sp88","JP88","family88","order88",604115,40.125,141.6875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604120,40.20833333,141.0625,"nat.",,,,1,,,,,
"sp88","JP88","family88","order88",604121,40.20833333,141.1875,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604122,40.20833333,141.3125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604123,40.20833333,141.4375,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604124,40.20833333,141.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604126,40.20833333,141.8125,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604130,40.29166667,141.0625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604132,40.29166667,141.3125,"nat.",,,,,,,,,2
"sp88","JP88","family88","order88",604133,40.29166667,141.4375,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",604134,40.29166667,141.5625,"nat.",,,,,1,,,,2
"sp88","JP88","family88","order88",604143,40.375,141.4375,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604144,40.375,141.5625,"nat.",,,,1,1,,,,
"sp88","JP88","family88","order88",604145,40.375,141.6875,"nat.",,,,,1,,,,
"sp88","JP88","family88","order88",604150,40.45833333,141.0625,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",604152,40.45833333,141.3125,"nat.",,,,,2,,,,1
"sp88","JP88","family88","order88",604153,40.45833333,141.4375,"nat.",,,,,1,,,,1
"sp88","JP88","family88","order88",604154,40.45833333,141.5625,"nat.",,,,,,,,,1
"sp88","JP88","family88","order88",604160,40.54166667,141.0625,"nat.",,,,,,,,,1
